sentence,label,norm_subj,norm_obj
"B. permense was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and @@ B. aurantiacum @@ was found on the cheese from dairy C.çBrevibacterium  spp. could not be isolated on the cheese from $$ dairy $$ D.",0,ncbi:273384,OBT:001988
"B. permense was found on the $$ cheese from dairy A $$, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.ç@@ Brevibacterium  spp. @@ could not be isolated on the cheese from dairy D.",0,ncbi:1696,OBT:001480
"B. permense was found on the cheese from $$ dairy $$ A, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.ç@@ Brevibacterium  spp. @@ could not be isolated on the cheese from dairy D.",0,ncbi:1696,OBT:001988
"B. permense was found on the cheese from dairy A, B. linens was found on the $$ cheese from dairy B $$ and B. aurantiacum was found on the cheese from dairy C.ç@@ Brevibacterium  spp. @@ could not be isolated on the cheese from dairy D.",0,ncbi:1696,OBT:001480
"B. permense was found on the cheese from dairy A, B. linens was found on the cheese from $$ dairy $$ B and B. aurantiacum was found on the cheese from dairy C.ç@@ Brevibacterium  spp. @@ could not be isolated on the cheese from dairy D.",0,ncbi:1696,OBT:001988
"B. permense was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the $$ cheese from dairy C $$.ç@@ Brevibacterium  spp. @@ could not be isolated on the cheese from dairy D.",0,ncbi:1696,OBT:001480
"B. permense was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the cheese from $$ dairy $$ C.ç@@ Brevibacterium  spp. @@ could not be isolated on the cheese from dairy D.",0,ncbi:1696,OBT:001988
"@@ B. permense @@ was found on the $$ cheese from dairy A $$, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.",1,ncbi:234834,OBT:001480
"@@ B. permense @@ was found on the cheese from $$ dairy $$ A, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:234834,OBT:001988
"@@ B. permense @@ was found on the cheese from dairy A, B. linens was found on the $$ cheese from dairy B $$ and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:234834,OBT:001480
"@@ B. permense @@ was found on the cheese from dairy A, B. linens was found on the cheese from $$ dairy $$ B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:234834,OBT:001988
"@@ B. permense @@ was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the $$ cheese from dairy C $$.",0,ncbi:234834,OBT:001480
"@@ B. permense @@ was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the cheese from $$ dairy $$ C.",0,ncbi:234834,OBT:001988
"B. permense was found on the $$ cheese from dairy A $$, @@ B. linens @@ was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:1703,OBT:001480
"B. permense was found on the cheese from $$ dairy $$ A, @@ B. linens @@ was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:1703,OBT:001988
"B. permense was found on the cheese from dairy A, @@ B. linens @@ was found on the $$ cheese from dairy B $$ and B. aurantiacum was found on the cheese from dairy C.",1,ncbi:1703,OBT:001480
"B. permense was found on the cheese from dairy A, @@ B. linens @@ was found on the cheese from $$ dairy $$ B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:1703,OBT:001988
"B. permense was found on the cheese from dairy A, @@ B. linens @@ was found on the cheese from dairy B and B. aurantiacum was found on the $$ cheese from dairy C $$.",0,ncbi:1703,OBT:001480
"B. permense was found on the cheese from dairy A, @@ B. linens @@ was found on the cheese from dairy B and B. aurantiacum was found on the cheese from $$ dairy $$ C.",0,ncbi:1703,OBT:001988
"B. permense was found on the $$ cheese from dairy A $$, B. linens was found on the cheese from dairy B and @@ B. aurantiacum @@ was found on the cheese from dairy C.",0,ncbi:273384,OBT:001480
"B. permense was found on the cheese from $$ dairy $$ A, B. linens was found on the cheese from dairy B and @@ B. aurantiacum @@ was found on the cheese from dairy C.",0,ncbi:273384,OBT:001988
"B. permense was found on the cheese from dairy A, B. linens was found on the $$ cheese from dairy B $$ and @@ B. aurantiacum @@ was found on the cheese from dairy C.",0,ncbi:273384,OBT:001480
"B. permense was found on the cheese from dairy A, B. linens was found on the cheese from $$ dairy $$ B and @@ B. aurantiacum @@ was found on the cheese from dairy C.",0,ncbi:273384,OBT:001988
"B. permense was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and @@ B. aurantiacum @@ was found on the $$ cheese from dairy C $$.",1,ncbi:273384,OBT:001480
"B. permense was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and @@ B. aurantiacum @@ was found on the cheese from $$ dairy $$ C.",0,ncbi:273384,OBT:001988
"Various @@ Brevibacterium @@ species were found on the cheeses from the farmhouses (dairies A, B and C).çB. permense was found on the $$ cheese from dairy A $$, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:1696,OBT:001480
"Various @@ Brevibacterium @@ species were found on the cheeses from the farmhouses (dairies A, B and C).çB. permense was found on the cheese from $$ dairy $$ A, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:1696,OBT:001988
"Various @@ Brevibacterium @@ species were found on the cheeses from the farmhouses (dairies A, B and C).çB. permense was found on the cheese from dairy A, B. linens was found on the $$ cheese from dairy B $$ and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:1696,OBT:001480
"Various @@ Brevibacterium @@ species were found on the cheeses from the farmhouses (dairies A, B and C).çB. permense was found on the cheese from dairy A, B. linens was found on the cheese from $$ dairy $$ B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:1696,OBT:001988
"Various @@ Brevibacterium @@ species were found on the cheeses from the farmhouses (dairies A, B and C).çB. permense was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the $$ cheese from dairy C $$.",0,ncbi:1696,OBT:001480
"Various @@ Brevibacterium @@ species were found on the cheeses from the farmhouses (dairies A, B and C).çB. permense was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the cheese from $$ dairy $$ C.",0,ncbi:1696,OBT:001988
"Various Brevibacterium species were found on the $$ cheeses from the farmhouses $$ (dairies A, B and C).ç@@ B. permense @@ was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:234834,OBT:001480
"Various Brevibacterium species were found on the cheeses from the $$ farmhouses $$ (dairies A, B and C).ç@@ B. permense @@ was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:234834,OBT:000583
"Various Brevibacterium species were found on the cheeses from the farmhouses ($$ dairies $$ A, B and C).ç@@ B. permense @@ was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:234834,OBT:001988
"Various Brevibacterium species were found on the $$ cheeses from the farmhouses $$ (dairies A, B and C).çB. permense was found on the cheese from dairy A, @@ B. linens @@ was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:1703,OBT:001480
"Various Brevibacterium species were found on the cheeses from the $$ farmhouses $$ (dairies A, B and C).çB. permense was found on the cheese from dairy A, @@ B. linens @@ was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:1703,OBT:000583
"Various Brevibacterium species were found on the cheeses from the farmhouses ($$ dairies $$ A, B and C).çB. permense was found on the cheese from dairy A, @@ B. linens @@ was found on the cheese from dairy B and B. aurantiacum was found on the cheese from dairy C.",0,ncbi:1703,OBT:001988
"Various Brevibacterium species were found on the $$ cheeses from the farmhouses $$ (dairies A, B and C).çB. permense was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and @@ B. aurantiacum @@ was found on the cheese from dairy C.",0,ncbi:273384,OBT:001480
"Various Brevibacterium species were found on the cheeses from the $$ farmhouses $$ (dairies A, B and C).çB. permense was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and @@ B. aurantiacum @@ was found on the cheese from dairy C.",0,ncbi:273384,OBT:000583
"Various Brevibacterium species were found on the cheeses from the farmhouses ($$ dairies $$ A, B and C).çB. permense was found on the cheese from dairy A, B. linens was found on the cheese from dairy B and @@ B. aurantiacum @@ was found on the cheese from dairy C.",0,ncbi:273384,OBT:001988
"Various @@ Brevibacterium @@ species were found on the $$ cheeses from the farmhouses $$ (dairies A, B and C).",1,ncbi:1696,OBT:001480
"Various @@ Brevibacterium @@ species were found on the cheeses from the $$ farmhouses $$ (dairies A, B and C).",0,ncbi:1696,OBT:000583
"Various @@ Brevibacterium @@ species were found on the cheeses from the farmhouses ($$ dairies $$ A, B and C).",0,ncbi:1696,OBT:001988
"Additionally, the cheese from dairy A was dominated by high of numbers of @@ Brachybacterium alimentarum @@.çVarious Brevibacterium species were found on the $$ cheeses from the farmhouses $$ (dairies A, B and C).",0,ncbi:47845,OBT:001480
"Additionally, the cheese from dairy A was dominated by high of numbers of @@ Brachybacterium alimentarum @@.çVarious Brevibacterium species were found on the cheeses from the $$ farmhouses $$ (dairies A, B and C).",0,ncbi:47845,OBT:000583
"Additionally, the cheese from dairy A was dominated by high of numbers of @@ Brachybacterium alimentarum @@.çVarious Brevibacterium species were found on the cheeses from the farmhouses ($$ dairies $$ A, B and C).",0,ncbi:47845,OBT:001988
"Additionally, the $$ cheese from dairy A $$ was dominated by high of numbers of Brachybacterium alimentarum.çVarious @@ Brevibacterium @@ species were found on the cheeses from the farmhouses (dairies A, B and C).",0,ncbi:1696,OBT:001480
"Additionally, the cheese from $$ dairy $$ A was dominated by high of numbers of Brachybacterium alimentarum.çVarious @@ Brevibacterium @@ species were found on the cheeses from the farmhouses (dairies A, B and C).",0,ncbi:1696,OBT:001988
"Additionally, the $$ cheese from dairy A $$ was dominated by high of numbers of @@ Brachybacterium alimentarum @@.",1,ncbi:47845,OBT:001480
"Additionally, the cheese from $$ dairy $$ A was dominated by high of numbers of @@ Brachybacterium alimentarum @@.",0,ncbi:47845,OBT:001988
"Most species were Gram-positive @@ Actinobacteria @@ with Corynebacterium casei and/or C. variabile as the predominant (Table 4).çAdditionally, the $$ cheese from dairy A $$ was dominated by high of numbers of Brachybacterium alimentarum.",0,ncbi:1760,OBT:001480
"Most species were Gram-positive @@ Actinobacteria @@ with Corynebacterium casei and/or C. variabile as the predominant (Table 4).çAdditionally, the cheese from $$ dairy $$ A was dominated by high of numbers of Brachybacterium alimentarum.",0,ncbi:1760,OBT:001988
"Most species were Gram-positive Actinobacteria with @@ Corynebacterium casei @@ and/or C. variabile as the predominant (Table 4).çAdditionally, the $$ cheese from dairy A $$ was dominated by high of numbers of Brachybacterium alimentarum.",0,ncbi:160386,OBT:001480
"Most species were Gram-positive Actinobacteria with @@ Corynebacterium casei @@ and/or C. variabile as the predominant (Table 4).çAdditionally, the cheese from $$ dairy $$ A was dominated by high of numbers of Brachybacterium alimentarum.",0,ncbi:160386,OBT:001988
"Most species were Gram-positive Actinobacteria with Corynebacterium casei and/or @@ C. variabile @@ as the predominant (Table 4).çAdditionally, the $$ cheese from dairy A $$ was dominated by high of numbers of Brachybacterium alimentarum.",0,ncbi:1727,OBT:001480
"Most species were Gram-positive Actinobacteria with Corynebacterium casei and/or @@ C. variabile @@ as the predominant (Table 4).çAdditionally, the cheese from $$ dairy $$ A was dominated by high of numbers of Brachybacterium alimentarum.",0,ncbi:1727,OBT:001988
"The presence of @@ H. alvei @@  in the $$ cheese $$ community, regardless of its inoculation level, had a  significant effect on the volatile compound content of cheeses with a  higher production of total volatile compounds, mainly volatile sulfur  compounds (VSC).",1,ncbi:569,OBT:001480
"The presence of @@ H. alvei @@  in the $$ cheese community $$, regardless of its inoculation level, had a  significant effect on the volatile compound content of cheeses with a  higher production of total volatile compounds, mainly volatile sulfur  compounds (VSC).",1,ncbi:569,OBT:000113
